userid,user_key,created_at,created_str,retweet_count,retweeted,favorite_count,text,tweet_id,source,hashtags,expanded_urls,posted,mentions,retweeted_status_id,in_reply_to_status_id 
1658202894,laurabaeley,1472052793000,2016-08-24 15:33:13,0,false,0,"RT @PJStrikeForce: ""People are dead, homes floating away,
Obama plays golf!! #LouisianaFlood 
#NeverHillary 
https://t.co/zTckGepBs6 https:…",768471229908910080,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""LouisianaFlood"",""NeverHillary""]","[""https://www.facebook.com/DMLdaily/videos/1262450330461088/"",""https://www.facebook.com/DMLdaily/videos/1262450330461088/""]",POSTED,"[""pjstrikeforce""]",766644629508808704,
2572058134,leroylovesusa,1458640228000,2016-03-22 09:50:28,,,,RT @faznet: Wir halten Sie mit unserem Liveblog auf dem Laufenden. https://t.co/X0e1YJtYmS #Brüssel #PrayForBrussels https://t.co/U2Gr2B73SG,712214855747379200,,"[""Br""]",[],POSTED,[],,
4224729994,ten_gop,1471899391000,2016-08-22 20:56:31,20,false,86,"@HillaryClinton Hillary: ""I turned over all my Emails.""
LIES",767827815836319744,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],POSTED,"[""hillaryclinton""]",,767827749063057409
2620614029,philadelphiaon,1475608514000,2016-10-04 19:15:14,1,false,0,"In pivotal Delco, Clinton pushes pro-family agenda https://t.co/g9EoXPFSiH",783385006492164096,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",[],"[""http://bit.ly/2dqpi90""]",POSTED,[],,
2531159968,traceyhappymom,1471269208000,2016-08-15 13:53:28,,,,RT @Loubendorval: #ChildrenThinkThat we only play games on our cell phones,765184636616052736,,"[""ChildrenThinkThat""]",[],POSTED,[],,
2572058134,leroylovesusa,1479156983000,2016-11-14 20:56:23,,,,RT @cgpb: And a meteorite called Hillary fell to the sea!! https://t.co/Fr7xzhv1og,798268365009719296,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1478407844000,2016-11-06 04:50:44,0,false,0,RT @rogerkinkaid: FoxNews: WATCH LIVE: realDonaldTrump takes the stage to address supporters in Denver https://t.co/CbIKgt67yV,795126245822447619,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://ln.is/video.foxnews.com/v/70Wsh""]",POSTED,"[""rogerkinkaid""]",795123331632656384,
1695830984,kelvin_chambers,1469791727000,2016-07-29 11:28:47,0,false,0,RT @tinavandi: I think there's too much hate out there for both Prez Candidates. Hate takes  a lot  energy. Saving my energy for future Pre…,758987632894369793,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Trump""]",[],POSTED,"[""tinavandi""]",758921347346997248,
1768259989,mrclydepratt,1499842655000,2017-07-12 06:57:35,,,,RT @mackdrama1017: https://t.co/eEc8PTA8C3,885030357917208576,,[],[],POSTED,[],,
2620869737,puredavie,1473865356000,2016-09-14 15:02:36,,,,"RT @leftyguitar1: #IfIHadABodyDouble

He too would be off-putting, sarcastic and proud",776073672486334465,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1478311471000,2016-11-05 02:04:31,0,false,0,"RT @col_nj: ⚠Immigration Officers: Clinton Open Borders Will Unleash Violence Countless Preventable Deaths in 🇺🇸

#BuildTheWall 
https://t.…",794722029471748096,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""BuildTheWall""]",[],POSTED,"[""col_nj""]",794717611405770752,
1868496344,brianaregland,1483395458000,2017-01-02 22:17:38,,,,RT @BlackGirlNerds: Black Female Super Heroes Get Their Spotlight On ‘Misty Knight’s Uninformed Afro’ Podcast https://t.co/PIH9BqhCMA via @…,816045817198940162,,[],[],POSTED,[],,
1655194147,melanymelanin,1454698354000,2016-02-05 18:52:34,,,,RT @XLNB: The one thing I never thought I'd say a man once known as Tariq the Cheat do. My eyes light up. And I shout at Shonda and say...,695681438402879488,,[],[],POSTED,[],,
2671070290,patriotblake,1484242708000,2017-01-12 17:38:28,,,,RT @Laffincrow: Blunt but true. https://t.co/duNsw7UEzv,819599438578679813,,[],[],POSTED,[],,
2882013788,giselleevns,1485962369000,2017-02-01 15:19:29,,,,"RT @TheRealMonsterT: #RTifYouAre really, who you say you are.",826812219031769092,,"[""RTifYouAre""]",[],POSTED,[],,
1623180199,jeffreykahunas,1452445008000,2016-01-10 16:56:48,,,,"RT @gerfingerpoken: (IBD) Pentagon Wants To Scrap A-10, The Plane #ISIS Fears Most - #IBDeditorials - https://t.co/S11uE0D3M2 -  https://t.…",686230221209661441,,"[""ISIS""]",[],POSTED,[],,
1660771422,garrettsimpson_,1478422986000,2016-11-06 09:03:06,,,,RT @Thia2626: @MeosoFunny Looks like  @mikeroweworks may be getting drafted. How great would that be? @mikeroweworks 2020!,795189758314029056,,[],[],POSTED,[],,
1684524144,datwisenigga,1491334323000,2017-04-04 19:32:03,,,,RT @BoogsMalone: I don't care if nobody cops this. I'll keep it cause it's FIRE!!!! #collabs https://t.co/XNWadqpGvq,849343827227881476,,"[""collabs""]",[],POSTED,[],,
1768259989,mrclydepratt,1498646639000,2017-06-28 10:43:59,,,,RT @guardian: Celebrating the female gaze: women photographing women – in pictures https://t.co/ZY1V20CcEP,880013903387742208,,[],[],POSTED,[],,
1671234620,hyddrox,1486206612000,2017-02-04 11:10:12,,,,RT @ObamaBash: A big seller in Detroit also doubles as a body bag in case the bitch doesn't cover her face. https://t.co/BtWpNZlGnv,827836649430249473,,[],[],POSTED,[],,
1671234620,hyddrox,1489759993000,2017-03-17 14:13:13,,,,RT @tdinishowen: Perfectly delightful! Check out Friday Fiction Friends review of PICTURE PERFECT on Mystique of Naultag blog https://t.co/…,842740608372490241,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1485768897000,2017-01-30 09:34:57,,,,RT @JaneAndTheWorld: #FailedAmericanSlogans - First Female President!!!!!!!,826000741861117952,,"[""FailedAmericanSlogans""]",[],POSTED,[],,
2533653547,evagreen69,1484856811000,2017-01-19 20:13:31,,,,RT @slewfan: https://t.co/uLUkBVD5Ay,822175174854410240,,[],[],POSTED,[],,
1623180199,jeffreykahunas,1482038596000,2016-12-18 05:23:16,,,,RT @GretchenInOK: @gary_stone0 @downbyseashore @LibertyValanc12 We all wish we were there! 😊,810354722116947968,,[],[],POSTED,[],,
1655194147,melanymelanin,1475787737000,2016-10-06 21:02:17,,,,RT @CassieEl4: Okay...when does this Twilight Zone episode end? https://t.co/EG3mYaqlN4,784136719704715264,,[],[],POSTED,[],,
1676481360,emileewaren,1455983107000,2016-02-20 15:45:07,,,,#SJW #TCOT #PoliticalCorrectness #fuckPC #Trump2016 @realDonaldTrump #WakeUpAmerica #PJNET @mikeroweworks @AmiriKing https://t.co/TB8Cy9dKAP,701070082466648064,,"[""SJW""]",[],POSTED,[],,
2532611755,kathiemrr,1474473693000,2016-09-21 16:01:33,,,,RT @Jarmadillos: Set your neighbors house on fire for warmth #TipsToSurviveAPowerOutage,778625220223471616,,"[""TipsToSurviveAPowerOutage""]",[],POSTED,[],,
1649967228,_nickluna_,1475753417000,2016-10-06 11:30:17,,,,RT @Nan33S: Pentagon Blows $500 Million-Plus on Fake Al Qaeda Videos https://t.co/viVV6N7AIE WHY? https://t.co/VXLqes6sWi,783992772889972736,,[],[],POSTED,[],,
2532611755,kathiemrr,1480349808000,2016-11-28 16:16:48,,,,RT @the_mrstouch: Find an app to past the time while I wait for my turn in the check out line #ToDoListBeforeChristmas https://t.co/ubdiiRE…,803271434852253698,,"[""ToDoListBeforeChristmas""]",[],POSTED,[],,
1679279490,ameliebaldwin,1474135388000,2016-09-17 18:03:08,0,false,0,RT @davidwright1957: @DonaldJTrumpJr @DBHnBuckhead @FoxNews welcome to Obama's America,777206265412018180,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""foxnews"",""dbhnbuckhead"",""donaldjtrumpjr"",""davidwright1957""]",777199967110766592,
2533221819,lazykstafford,1491220278000,2017-04-03 11:51:18,,,,RT @MustacheChuck: @pewdrdad The SOROS CREATURE IS BIZARRE TO HIS OWN BIRTH NATION HUNGRY THEY HATE HIM BUT HE HAS A BRAIN WASHING UNIVERSI…,848865490793627650,,[],[],POSTED,[],,
1684524144,datwisenigga,1485254088000,2017-01-24 10:34:48,,,,RT @thehiphopchippy: I've just agreed to be interviewed on ABC (Australia's BBC) Perth Breakfast radio show about @FishnChipAwards ... on t…,823841474529914880,,[],[],POSTED,[],,
2753146444,onlinecleveland,1473107383000,2016-09-05 20:29:43,0,false,0,Hillary Clinton speaks in Cleveland: Crowd Reaction (Video) https://t.co/NyrGiAz9u9 #politics,772894500305809408,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2c0Dth8""]",POSTED,[],,
2620869737,puredavie,1469896508000,2016-07-30 16:35:08,,,,RT @dwttennis: Hate?! Love it! Makes it easier to spot people I don't want to talk to before actually having to talk to them. #IHatePokemon…,759427115632635909,,"[""IHatePokemon""]",[],POSTED,[],,
1656685598,jeannemccarthy0,1469785493000,2016-07-29 09:44:53,,,,RT @Juliet777777: Shoebat: Munich shooter Ali Sonboly was a pro-Assad Syrian watched by Interpol https://t.co/5z7dUDah2S via @TheMuslimIssue,758961484583931904,,[],[],POSTED,[],,
2533221819,lazykstafford,1478643381000,2016-11-08 22:16:21,,,,This pisses me off! #AmericaFirst! #TrumpPence16 https://t.co/LJ0sfzGN3f #TrumpForPresident,796114160979476480,,"[""AmericaFirst""]",[],POSTED,[],,
1710804738,cookncooks,1462648950000,2016-05-07 19:22:30,,,,"RT @JonathanHoenig: ""Anything goes"" when you don't have, or have given up, moral principles.  https://t.co/32fiWScLeD",729028652181168128,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1477231398000,2016-10-23 14:03:18,0,false,0,RT @DiCristo13: #Amen Dave. @FoxNews posing like it's fair and balanced. All Cuck stuff is not journalism. It's assenine ignorant p… ,790191874346774528,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Amen"",""Amen""]","["""",""""]",POSTED,"[""foxnews"",""dicristo13""]",790189053039620097,
1680366068,willisbonnerr,1485671561000,2017-01-29 06:32:41,,,,RT @ElectMusicCafe: #NowPlaying: YOU GOT THE LOVE by @Sound_Syndicate takes you #DEEP n2 that #SOULFUL #HouseMusic https://t.co/EdmWTfegOQ,825592482301931520,,"[""nowplaying""]",[],POSTED,[],,
1649144358,westernwindwes,1450684357000,2015-12-21 07:52:37,,,,"RT @DaGodfather907: The results of Democrat Commu-Nazism
have come to fruition in places like Baltimore, Ferguson, and Chicago...

lawlessn…",678845514482323456,,[],[],POSTED,[],,
,evewebster373,1435701479000,2015-06-30 21:57:59,,,,RT @Gawker: Amy Winehouse's father Mitch is full of shit http://t.co/veLfG9dLrX,616002770500497408,,[],[],POSTED,[],,
2540882036,heyits_toby,1435700618000,2015-06-30 21:43:38,,,,RT @ScreamyMonkey: Hong Kong expects large pro-democracy rally as it marks 1997 handover  #world #news,615999158852300800,,"[""world""]",[],POSTED,[],,
1656685598,jeannemccarthy0,1458671649000,2016-03-22 18:34:09,,,,#Brussels #IslamKills,712346643429896192,,"[""Brussels""]",[],POSTED,[],,
1679279490,ameliebaldwin,1485818092000,2017-01-30 23:14:52,,,,RT @FLNJ312: The list is from OBAMA'S White House of hotbeds of terrorism where PEOPLE DON'T HAVE PAPERS @LeslieR76726878 @bessbell @realDo…,826207078008160256,,[],[],POSTED,[],,
4224729994,ten_gop,1475433354000,2016-10-02 18:35:54,516,false,394,"Mike Huckabee on a Hillary Clinton presidency: ""We're going to have open borders; immigration is going to be uncont… https://t.co/Wo5fKatHDx",782650331331264513,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/i/web/status/782650331331264513""]",POSTED,[],,
1680366068,willisbonnerr,1489827324000,2017-03-18 08:55:24,,,,RT @Fanonian: Asians learn from white supremacy-capitalism that African life should have no value.Which is why their businesses also repres…,843023017806512128,,[],[],POSTED,[],,
1658420976,baobaeham,1501870507000,2017-08-04 18:15:07,,,,RT @RealFKNNews: Eisenhower's Death Camps.  The Last Dirty Secret of World War Two by James Bacque https://t.co/1CDFbiowZw https://t.co/QQm…,893535787198840833,,[],[],POSTED,[],,
4508630900,thefoundingson,1487770502000,2017-02-22 13:35:02,,,,I honestly do not understand this type of women https://t.co/HEldoMI3Me,834396078850052097,,[],[],POSTED,[],,
1685718216,j0hnlarsen,1475816044000,2016-10-07 04:54:04,0,false,0,"RT @fuggenduffy: @EyeOnFreedom @StikNtheMud @seanhannity 
just got my ""fuck U there's nuttin U can do letter""  from. @POTUS  n… ",784255450439032832,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"["""","""","""","""",""""]",POSTED,"[""eyeonfreedom"",""fuggenduffy"",""potus"",""seanhannity"",""stiknthemud""]",784234056972050432,
1679279490,ameliebaldwin,1485180193000,2017-01-23 14:03:13,,,,"RT @ggreenwald: The article actually says they have no idea if there's an active investigation, but your false claim got 3,000 RTs &amp; that's…",823531538293919744,,[],[],POSTED,[],,
1655194147,melanymelanin,1463335635000,2016-05-15 18:07:15,,,,"RT @rbscholars: ""Great Eight"" Black women get Ph.D. degrees from Indiana University School of Education https://t.co/2BfbiAJjQM https://t.c…",731908818293161984,,[],[],POSTED,[],,
1656685598,jeannemccarthy0,1448718475000,2015-11-28 13:47:55,,,,"RT @ChristieC733: Friday, FBI trying to keep track of 48 known Islamic radicals in the US

#ArrestObama 

☑️ https://t.co/k1CXzHSLIx https:…",670600007226138626,,[],[],POSTED,[],,
2540882036,heyits_toby,1455894685000,2016-02-19 15:11:25,,,,RT @mcspocky: Republicans… #UniteBlue #TopProg #LibCrib #p2 #tcot https://t.co/jaOkJlWmHq,700699211625402368,,"[""UniteBlue""]",[],POSTED,[],,
2495567768,dailysanfran,1473906653000,2016-09-15 02:30:53,0,false,0,"Trump, interrupted, heckled in visit to Flint church https://t.co/BTnnudU8Cc",776246884906078208,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",[],"[""http://bit.ly/2cJJzrd""]",POSTED,[],,
2533001646,jasper_fly,1475075571000,2016-09-28 15:12:51,,,,RT @teepartyangel: #MyBestFriendIsntAllowed to wear pants around my apartment either. This is a pants free zone! 😉,781149679308398592,,"[""MyBestFriendIsntAllowed""]",[],POSTED,[],,
1623180199,jeffreykahunas,1456714072000,2016-02-29 02:47:52,,,,What if The @TheAcademy holds White Oscars and Non-White Oscars year after year alternating #OscarHasNoColor #Oscars https://t.co/rkwgNyDG5P,704135970384388096,,"[""OscarHasNoColor""]",[],POSTED,[],,
1646999972,hollandpatrickk,1483054734000,2016-12-29 23:38:54,,,,RT @BreitbartNews: With... with an executive order he can rescind on Day One? https://t.co/4F4yogYSDv,814616717213241344,,[],[],POSTED,[],,
2587100717,judelambertusa,1449247689000,2015-12-04 16:48:09,,,,what's happening to our world.. #Guns4NY,672819692936015873,,"[""Guns4NY""]",[],POSTED,[],,
1649487510,hiimkhloe,1478476712000,2016-11-06 23:58:32,,,,RT @obaa_boni: Because justice encourages autonomy and embraces dissent. Charity doesn't,795415097761992704,,[],[],POSTED,[],,
2533001646,jasper_fly,1482398304000,2016-12-22 09:18:24,,,,RT @RichHarris2: All the wisdom in the world can't beat holding the hand of someone who holds your heart.,811863449978437632,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1477917203000,2016-10-31 12:33:23,0,false,0,"RT @Tnspud1: "" Folder: Life Insurance ""
#LifeInsurance 
#FBIReopensCase 
#LockHerUp 
#MAGA 
'Donkashane WeinerSchlonger '

Schlo… ",793068348510760960,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""maga"",""LockHerUp"",""FBIReopensCase"",""LifeInsurance""]","["""","""","""",""""]",POSTED,"[""tnspud1""]",793065074315386881,
2882013788,giselleevns,1482156898000,2016-12-19 14:14:58,,,,RT @ChrixMorgan: #ThingsYouCantIgnore SJWs https://t.co/dxuI7qejY6,810850916442243073,,"[""ThingsYouCantIgnore""]",[],POSTED,[],,
1679279490,ameliebaldwin,1485787867000,2017-01-30 14:51:07,,,,"RT @ZnaTrainer: #MondayMotivation O²Breakthrough®@57 #GrandMOM of*11~11 LB.17*1/2""OFF Day3 #BreastLIFT Wk#2🌴https://t.co/sVyEufhKoS💪Best #M…",826080307753394176,,"[""MondayMotivation""]",[],POSTED,[],,
1868496344,brianaregland,1482030629000,2016-12-18 03:10:29,,,,RT @Echecrates: Your ex on snapchat moving on in a healthy manner,810321306122076160,,[],[],POSTED,[],,
1659549972,malloryjared,1480399394000,2016-11-29 06:03:14,,,,"RT @RSMMIXTAPES: Need your next street mixtape/album done make it a ""REAL STREET MUZIK MIXTAPE/ALBUM"" contact&gt;&gt; rsmsubmissions@gmail.com 2d…",803479413421731840,,[],[],POSTED,[],,
1684524144,datwisenigga,1492339672000,2017-04-16 10:47:52,,,,RT @zimbabwekid: Even Well-Off Black Students Carry More Loan Debt: Study https://t.co/a9bkB3O1Z9,853560569236000768,,[],[],POSTED,[],,
1661246144,kateritterrrr,1474138025000,2016-09-17 18:47:05,0,false,0,RT @JohnFromCranber: #NeverTrump = Globalist Dirtbags Willing to Let A Criminal be POTUS/Lose The Supreme Court For a Generation #tcot http…,777217328056504324,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""tcot"",""NeverTrump""]","[""https://twitter.com/lpdowdell/status/777201792010559488"",""https://twitter.com/lpdowdell/status/777201792010559488""]",POSTED,"[""johnfromcranber""]",777209069153165312,
2533221819,lazykstafford,1491187397000,2017-04-03 02:43:17,,,,"RT @GunOwners: URGENT: Tell your Senators to #ConfirmGorsuch now! 

Take Action: https://t.co/JW3Fx3ennh 

https://t.co/Rpt74uBmTE",848727577132924928,,[],[],POSTED,[],,
2496599688,notritahart,1485777968000,2017-01-30 12:06:08,,,,#AddABandToATVShow Digital Underdog,826038788413591552,,"[""AddABandToATVShow""]",[],POSTED,[],,
1833223908,dorothiebell,1475816840000,2016-10-07 05:07:20,0,false,0,"RT @nia4_trump: Bill Clinton wanna help #Haiti start by giving them the earthquake relief 💰
🙏#Haiti💔Earthquake Death toll 220,000/#Hurrican…",784258787418906624,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Haiti""]","[""""]",POSTED,"[""nia4_trump""]",784196660507410434,
2532611755,kathiemrr,1490778394000,2017-03-29 09:06:34,,,,Washington #DumberBroadway,847012093245247488,,"[""DumberBroadway""]",[],POSTED,[],,
1727482238,melvinsroberts,1478709996000,2016-11-09 16:46:36,,,,RT @GiselleEvns: #ICelebrateTrumpWith a hashtag game,796393565697912832,,"[""ICelebrateTrumpWith""]",[],POSTED,[],796369873320505344,
1655194147,melanymelanin,1482000255000,2016-12-17 18:44:15,,,,"RT @OhEmmeG: Ceelo: so then i said 'how its rape if she unconscious' 
samsung: https://t.co/EtbtrXlipg",810193908043018240,,[],[],POSTED,[],,
4224729994,ten_gop,1472009144000,2016-08-24 03:25:44,416,false,317,"America: Where it's acceptable to step on our flag, but unacceptable to kick illegals out.That must be stopped! https://t.co/A7L0lBxhZR",768288152985280512,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],POSTED,[],,
1710804738,cookncooks,1480080015000,2016-11-25 13:20:15,,,,"RT @bronsoncharley: The UK establishment, looking after themselves for over 1000 years. 
#toryelectionfraud #PanamaPapers #HSBCfraud #syria…",802139839093215232,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1483952365000,2017-01-09 08:59:25,,,,RT @C2017DebouCracy: #coupedefrance https://t.co/C0Xb2TeDXk #BreakingNews! https://t.co/XM8duE5JOV Merci à aemossberg TheArtPlaza bluegenju…,818381653143851008,,"[""coupedefrance""]",[],POSTED,[],,
1710804738,cookncooks,1483541903000,2017-01-04 14:58:23,,,,RT @Joe_America1776: Concern Mounts as Over 250 Earthquakes Hit Border #TCOT #WakeUpAmerica https://t.co/qakJr21Lyo,816660048416034816,,"[""tcot""]",[],POSTED,[],,
,micparrish,1439949954000,2015-08-19 02:05:54,,,,RT @SanDiegoPost: San Diegans pitching in to help Sweetwater Valley All-Stars  #local #SanDiego,633822166132359169,,"[""local""]",[],POSTED,[],,
1768259989,mrclydepratt,1492879483000,2017-04-22 16:44:43,,,,RT @marylolagouge: Please understand my bandwidth problems. I cannot stay online with twitter. Always appreciate the great support. https:/…,855824701574139904,,[],[],POSTED,[],,
3080829096,richmondvoice,1475102874000,2016-09-28 22:47:54,0,false,0,"Congress rebukes Obama, overrides veto of 9/11 legislation https://t.co/DwS33I9F3V",781264195840978945,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",[],"[""http://bit.ly/2duxoz7""]",POSTED,[],,
2570631118,politweecs,1473091093000,2016-09-05 15:58:13,0,false,0,Hillary Clinton and Donald Trump courting Ohio voters on #LaborDay https://t.co/CU7ePgfXLL,772826176616144896,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""LaborDay""]",[],POSTED,[],,
1623180199,jeffreykahunas,1476848405000,2016-10-19 03:40:05,0,false,0,RT @HRHIdaho: @PJStrikeForce   YES Illinois Ready to #MAGA,788585484851286017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""maga"",""maga""]",[],POSTED,"[""pjstrikeforce"",""hrhidaho""]",788544432765333504,
,micparrish,1432695344000,2015-05-27 02:55:44,,,,RT @TheTruth24US: San Diego Newspaper Lays off 1/3rd of Workforce After Sale http://t.co/KjLfLB5wXi,603394122850783232,,[],[],POSTED,[],,
1649967228,_nickluna_,1483552861000,2017-01-04 18:01:01,,,,"RT @LibAmericaOrg: Palin Apologizes To Julian Assange, Gets Shredded On Social Media (TWEETS) https://t.co/SAGVO12FVh https://t.co/gwtGx44t…",816706012862382080,,[],[],POSTED,[],,
2535166748,paolakinck,1473857299000,2016-09-14 12:48:19,0,false,0,RT @ronfair43: Clinton Foundation Donors Got Weapons Deals From Hillary Clinton's State Department https://t.co/M8BdXZ1RNR,776039877334867969,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://paper.li/ronfair43/1472913795?read=http%3A%2F%2Fwww.ibtimes.com%2Fclinton-foundation-donors-got-weapons-deals-hillary-clintons-state-department-1934187""]",POSTED,"[""ronfair43""]",775528488673636354,
2579342751,realrobert1987,1469786867000,2016-07-29 10:07:47,0,false,0,RT @realDonaldTrump: No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.,758967248899809281,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""realdonaldtrump""]",758874457142284288,
2882013788,giselleevns,1476106951000,2016-10-10 13:42:31,,,,RT @HellTornado141: #BetterAlternativeToDebates Playing hashtag games.,785475602333728768,,"[""BetterAlternativeToDebates""]",[],POSTED,[],,
1646999972,hollandpatrickk,1481985441000,2016-12-17 14:37:21,,,,"RT @beforeitsnews: Fed Up with Abductions, Mexican Townsfolk Kidnap Gang Boss’ Mother https://t.co/kEMdnIX4PW https://t.co/i5E5fMnqrx",810131777696239620,,[],[],POSTED,[],,
1833223908,dorothiebell,1477087167000,2016-10-21 21:59:27,,,,RT @uliw315: Bernie sanders:  he told his supporters not to listen to him if he ever told them to vote for Hillary.  https://t.co/FteafxgFKS,789586927376818177,,[],[],POSTED,[],,
1671234620,hyddrox,1474076298000,2016-09-17 01:38:18,0,false,0,"RT @JoePrich: The wheels have come COMPLETELY off @RBRNet12! Start practicing saying ""President Donald Trump""",776958424626135040,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""rbrnet12"",""joeprich""]",775331363641634817,
1658202894,laurabaeley,1471515370000,2016-08-18 10:16:10,,,,RT @jstines3: Rubio has ABSOLUTELY NO INTENTION of giving up his AMNESTY SCHEMES!   #NHPrimary #NoAmnesty #PJNET #TCOT #CruzCrew https://t.…,766217114327912448,,"[""NHPrimary""]",[],POSTED,[],,
1652987412,alecmooooody,1472058260000,2016-08-24 17:04:20,0,false,0,RT @TalibKweli: Does the KKK still do stuff? https://t.co/tdeHbOeX17 https://t.co/eNJLYFilB0 https://t.co/EQbIaOrx4j,768494161561464832,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/Liberty_Cheese/status/768491508949458944"",""http://www.nydailynews.com/news/politics/ex-kkk-leader-david-duke-hopes-donald-trump-article-1.2732089""]",POSTED,"[""talibkweli""]",768492146328567808,
1679279490,ameliebaldwin,1484952622000,2017-01-20 22:50:22,,,,RT @FoxNews: Hail to the Chief plays for @POTUS at the White House. #Inauguration #Trump45 https://t.co/HYKJLzIhxU,822577036640288769,,"[""Inauguration""]",[],POSTED,[],,
1833223908,dorothiebell,1487502128000,2017-02-19 11:02:08,,,,RT @sluggoD54: Which GOP Congressman are gonna impeach Trump in your drug induced delusion? Names please? Take a civics class! https://t.co…,833270438172188672,,[],[],POSTED,[],,
753214907823382528,margarethkurz,1493052986000,2017-04-24 16:56:26,,,,"Für #Gabriele ist der Besuch von #YadVashem ein zutiefst persönlicher

#holocaustremembrance
https://t.co/vcRy1MFTV2",856552425448198144,,[],[],POSTED,[],,
2587843805,kansasdailynews,1470965562000,2016-08-12 01:32:42,0,false,0,National security official states support for Clinton over Trump https://t.co/VSGGFfuguV #politics,763911052799062016,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2blpwOy""]",POSTED,[],,
2496599688,notritahart,1492437224000,2017-04-17 13:53:44,,,,Beware of the eggs #EasterIn4Words https://t.co/cHtlPYMJ5c,853969730406842369,,"[""EasterIn4Words""]",[],POSTED,[],,
4224729994,ten_gop,1478736503000,2016-11-10 00:08:23,1355,false,1212,"Watch Megyn Kelly's reaction as Trump wins! It's priceless😂

RT if you're also DONE with her biased show! https://t.co/LeVT5COMFU",796504742348423168,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,[],,
2587100717,judelambertusa,1418481473000,2014-12-13 14:37:53,,,,Sore body today = Stronger body tomorrow,543776828402323456,,[],[],POSTED,[],,
1629828379,cassishere,1473608521000,2016-09-11 15:42:01,0,false,0,"RT @JenniferJJacobs: An unsweaty Trump, with a breeze in his hair, as he leaves Ground Zero today.  https://t.co/1CxVK3dDVC",774996425365159936,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/kevcirilli/status/774982404293427200""]",POSTED,"[""jenniferjjacobs""]",774990801466036224,
1680366068,willisbonnerr,1473341061000,2016-09-08 13:24:21,,,,"RT @jelani9: 125th street, Harlem. https://t.co/KzjAWBjEOW",773874616280371201,,[],[],POSTED,[],,
1682444790,peytoncashout,1472661009000,2016-08-31 16:30:09,0,false,0,RT @djolder: looking extra like a boss https://t.co/ovxJtlg9Su,771022273046192129,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/nytpolitics/status/771014739455541248""]",POSTED,"[""djolder""]",771015234505043968,
2589353987,cassieweltch,1431097521000,2015-05-08 15:05:21,,,,RT @TheHashtagGame: #RejectedMothersDayGifts via @robyndwoskin is #1 US top trending hashtag,596692370139258880,,"[""RejectedMothersDayGifts""]",[],POSTED,[],,
1649144358,westernwindwes,1435435465000,2015-06-27 20:04:25,,,,RT @CincinnatiDays: Episcopal presiding bishop candidate from Diocese of Southern Ohio http://t.co/O6zQgOomBi,614887023208349696,,[],[],POSTED,[],,
