Sat Apr 21 21:13:02 +0000 2018,987801408371085314,"Sharks, zealots and the apocalypse: welcome to Steve Bannon’s movie world https://t.co/pFfuQg0bwu",1
Sat Apr 21 21:09:01 +0000 2018,987800396528840704,Gary Ballance guides Yorkshire to strong position over Nottinghamshire https://t.co/hPAulou1M6,1
Sat Apr 21 20:54:40 +0000 2018,987796783572160514,Canadian gambling firm buy Sky Betting and Gaming for £2.5bn https://t.co/1xN3566utB,1
Sat Apr 21 20:50:56 +0000 2018,987795844886917121,"Verne Troyer, actor who was Mini-Me in Austin Powers films, dies at 49 https://t.co/nmGRSUhlfj",1
Sat Apr 21 20:36:21 +0000 2018,987792173956501504,Defending champion Mark Selby knocked out in first round by Joe Perry https://t.co/I57zoNMLPe,1
Sat Apr 21 20:16:50 +0000 2018,987787262841769984,Price comparison site data may have been used by https://t.co/d6Kjw1eem0 https://t.co/cd0d2rEO2E,1
Sat Apr 21 20:02:02 +0000 2018,987783537897111552,Trump 'considering full pardon' of Jack Johnson – thanks to Sylvester Stallone https://t.co/ANIK7qkVZD,1
Sat Apr 21 20:00:07 +0000 2018,987783057494216705,Experience: My hair nearly killed me https://t.co/R21YWjRnur,1
Sat Apr 21 19:44:59 +0000 2018,987779247786819588,Sevilla v Barcelona: Copa del Rey final – live! https://t.co/36hzB9oxq8,1
Sat Apr 21 19:10:45 +0000 2018,987770633428897792,Psychologists in John Worboys case under fire over ‘low risk’ claim https://t.co/ChXJ0FpRMA,1
Sat Apr 21 18:55:19 +0000 2018,987766748169539587,Woman who blazed a trail for equality in marathons hits London’s starting line https://t.co/TrrLtJJWPy,1
Sat Apr 21 18:27:03 +0000 2018,987759634114064385,Manchester United’s Ander Herrera sinks Tottenham in semi-final https://t.co/fenX2mYGb9,1
Sat Apr 21 18:21:06 +0000 2018,987758137045323777,A letter to... my husband’s girlfriend https://t.co/UbcBz3EJst,1
Sat Apr 21 17:55:04 +0000 2018,987751587853557761,Experience: My hair nearly killed me https://t.co/KUCUg9a0CV,1
Sat Apr 21 17:44:50 +0000 2018,987749011196207105,Murdered Palestinian engineer was ‘senior member’ of Hamas https://t.co/d6BxgzCRBt,1
Sat Apr 21 17:44:04 +0000 2018,987748817402507264,"Stuck in Jamaica: 'My pension, my house and my kids are in the UK' https://t.co/CbOEUSXAkJ",1
Sat Apr 21 17:41:20 +0000 2018,987748129947701248,Isabella Rossellini: ‘I’ve learned so much watching – rather than eating – my 120 chickens’ https://t.co/tVSEQD9BYa,1
Sat Apr 21 17:36:02 +0000 2018,987746798348525576,"In Britain now, the richer you are, the better your chance of justice | Nick Cohen https://t.co/PRbUSxPAm0",1
Sat Apr 21 17:27:35 +0000 2018,987744669353291776,Colin Kaepernick honored by Amnesty International for peaceful protest https://t.co/f4Li65ryrn,1
Sat Apr 21 17:15:05 +0000 2018,987741525273665537,"DWP sent Windrush pensioner £33,000 bill for disability benefits https://t.co/xtALqUa6u4",1
Sat Apr 21 17:14:06 +0000 2018,987741278195650560,My life in sex: the swinging unicorn https://t.co/riA5wTI99o,1
Sat Apr 21 17:12:08 +0000 2018,987740783276064774,It’s right to tax sugar – but there are many reasons we yearn for something sweet https://t.co/34zIU6lRDr,1
Sat Apr 21 17:11:16 +0000 2018,987740565285621760,Book clinic: do editors often have to cut authors down to size? https://t.co/nRsPAXopN6,1
Sat Apr 21 17:11:06 +0000 2018,987740521761247232,Broccoli for bulldogs: how Arsène Wenger transformed Arsenal | Clive Anderson https://t.co/JrKTp4BDtR,1
Sat Apr 21 16:54:02 +0000 2018,987736227922268161,Redemption for Adam Wedge at Ayr as he wins Scottish National on Joe Farrell https://t.co/d79qOB5dDp,1
Sat Apr 21 16:51:59 +0000 2018,987735709690814464,Sunderland relegated as Liam Boyce’s injury-time winner gives Burton hope https://t.co/6ixBbrxIMl,1
Sat Apr 21 16:46:38 +0000 2018,987734365521182721,Tory ministers milking the system are the real shirkers | Marina Hyde https://t.co/hoCcv8T9We,1
Sat Apr 21 16:46:07 +0000 2018,987734233815896064,"‘I’m 41, single, disabled, broody. And still considering my options’ https://t.co/e35HISJbYo",1
Sat Apr 21 16:37:48 +0000 2018,987732144016457729,Leinster into final after Johnny Sexton try breaks Scarlets’ hearts https://t.co/jQu9z6JNBO,1
Sat Apr 21 16:36:18 +0000 2018,987731766264942596,Comey memos: six of the biggest takeaways https://t.co/mclXbfyLsj,1
Sat Apr 21 16:34:03 +0000 2018,987731196279971852,"Man, 20, stabbed to death in Finsbury Park, north London https://t.co/7eHVgacGoe",1
Sat Apr 21 16:22:50 +0000 2018,987728376776491010,Inspired Josh Charnley steals show for Warrington in Bradford stroll https://t.co/RSipRPipoG,1
Sat Apr 21 16:20:14 +0000 2018,987727720900714506,Crystal Palace battle to a point at Watford to edge closer to safety https://t.co/2QE65nVgDk,1
Sat Apr 21 16:19:59 +0000 2018,987727659516997632,Soviet film posters of the 50s and 60s – in pictures https://t.co/dwHUFytV68,1
Sat Apr 21 16:19:28 +0000 2018,987727527828389889,Five innovations Arsène Wenger brought to English football | Paul MacInnes https://t.co/EMQcnbkKZN,1
Sat Apr 21 16:12:07 +0000 2018,987725678316580864,Avicii: the EDM poster boy who struggled with the spotlight https://t.co/a6ShKPJ5Pu,1
Sat Apr 21 16:10:04 +0000 2018,987725161913864193,More young people are pro-choice – proof that progress is winning (or will) https://t.co/UoES71GmDW,1
Sat Apr 21 16:06:16 +0000 2018,987724206044602369,Avicii – a life in pictures https://t.co/L4YH278FO0,1
Sat Apr 21 16:05:11 +0000 2018,987723934115221504,Lawrence Wright: ‘It’s difficult to escape the Texas stereotype’ https://t.co/g8oDF4m6MH,1
Sat Apr 21 16:03:02 +0000 2018,987723390982283265,'It feels like having a limb cut off': the pain of friendship breakups https://t.co/JRZBtMcagb,1
Sat Apr 21 16:01:52 +0000 2018,987723101101350912,European roundup: Roma warm up for Anfield with easy win over Spal https://t.co/nOBMLSE4Un,1
Sat Apr 21 15:57:14 +0000 2018,987721934141042688,Five innovations Arsène Wenger introduced to English football | Paul MacInnes https://t.co/779GjyTTTR,1
Sat Apr 21 15:56:01 +0000 2018,987721627835293696,The secret to… combining your finances as a couple https://t.co/zvIHxkdzbs,1
Sat Apr 21 15:52:41 +0000 2018,987720787925839873,Novel recipes: a rooftop picnic from Rooftoppers by Katherine Rundell https://t.co/gchQNbKGAP,1
Sat Apr 21 15:52:41 +0000 2018,987720787833520128,America is plagued by experts without expertise | Michael Massing https://t.co/8WMavgiL10,1
Sat Apr 21 15:52:28 +0000 2018,987720735341842432,Manchester United v Tottenham Hotspur: FA Cup semi-final – live updates! https://t.co/TUTjXeEs3F,1
Sat Apr 21 15:38:52 +0000 2018,987717311472848896,More young people are pro-choice – proof that progress is winning (or will) https://t.co/MM4jKLW1Mx,1
Sat Apr 21 15:34:02 +0000 2018,987716095569211392,"Melania Trump, Obamas and Clintons to attend funeral of Barbara Bush https://t.co/dAZV2Ip5qd",1
Sat Apr 21 15:27:36 +0000 2018,987714476857323520,Manchester United v Tottenham Hotspur: FA Cup semi-final – live! https://t.co/McwfJG6POj,1
Sat Apr 21 15:26:34 +0000 2018,987714214960816128,Manchester United v Tottenham Hotspur: FA Cup semi-final – live! https://t.co/oCWoiQrwjg,1
Sat Apr 21 15:24:50 +0000 2018,987713778719641600,20 of the best outdoor activity breaks in the UK https://t.co/Lm8Cj8LhfV,1
Sat Apr 21 15:21:03 +0000 2018,987712828005060609,A letter to... my husband’s girlfriend https://t.co/n2uiUjZd57,1
Sat Apr 21 15:17:16 +0000 2018,987711876674064384,‘That show was as white as it gets!’ Sex and the City’s problematic legacy https://t.co/R6cU6sgPan,1
Sat Apr 21 15:15:06 +0000 2018,987711328906248192,"DWP sent Windrush pensioner £33,000 bill for disability benefits https://t.co/y40ShMKGkH",1
Sat Apr 21 15:14:48 +0000 2018,987711255698952192,My life in sex: the swinging unicorn https://t.co/ywY6ALnzZx,1
Sat Apr 21 15:13:58 +0000 2018,987711046625280000,What happens to the global publicity titans if advertising no longer pays? https://t.co/zi8N77aHwj,1
Sat Apr 21 15:13:31 +0000 2018,987710932968239104,Dieselgate leaves UK’s car industry in crisis https://t.co/EZ9swGcVSm,1
Sat Apr 21 15:10:04 +0000 2018,987710063312764930,Donald Trump attacks New York Times journalist over Michael Cohen article https://t.co/GhrPSi1uHH,1
Sat Apr 21 15:01:46 +0000 2018,987707973802786816,Can’t sleep? Tell yourself it’s not a big deal | Oliver Burkeman https://t.co/L2pAvE0bMA,1
Sat Apr 21 15:00:48 +0000 2018,987707729614725121,Donald Trump attacks New York Times journalist over Michael Cohen article https://t.co/EQAkYVyElj,1
Sat Apr 21 14:52:54 +0000 2018,987705744958074880,Trump praises North Korea's 'progress' as expert warns against optimism https://t.co/Nbnahjcy84,1
Sat Apr 21 14:52:53 +0000 2018,987705739316809728,"Man, 20, stabbed to death in Finsbury Park, north London https://t.co/oMEsoYx3Hu",1
Sat Apr 21 14:48:29 +0000 2018,987704632079200256,Trump praises North Korea's 'progress' as expert warns against optimism https://t.co/QVHS3ebJo1,1
Sat Apr 21 14:44:01 +0000 2018,987703507980619776,Lawrence Wright: ‘It’s difficult to escape the Texas stereotype’ https://t.co/01AZtuWEyR,1
Sat Apr 21 14:34:05 +0000 2018,987701008959787008,"Man, 20, stabbed to death in Finsbury Park, north London https://t.co/SLvrCZdk5n",1
Sat Apr 21 14:32:44 +0000 2018,987700669372096512,Comey's wish for a leaker's 'head on a pike'? Proof he's no better than Trump | Jill Abramson https://t.co/hKHtwOC0Em,1
Sat Apr 21 14:23:01 +0000 2018,987698224692592642,Arsène Wenger: Arsenal’s miracle worker who lost his touch but kept his values | Amy Lawrence https://t.co/fLU2QQuCDC,1
Sat Apr 21 14:14:10 +0000 2018,987695997471125505,Carwyn Jones to step down as first minister of Wales https://t.co/c10pyHCzFL,1
Sat Apr 21 14:02:05 +0000 2018,987692952817455105,Neurosurgeon Eric Leuthardt: ‘An interface between mind and machine will happen’ https://t.co/LVXNHzhiLR,1
Sat Apr 21 13:53:58 +0000 2018,987690911256793088,Arsène Wenger stirred Arsenal exasperation but was a martyr to his values | David Hytner https://t.co/Em5klYB9IR,1
Sat Apr 21 13:51:14 +0000 2018,987690225181872128,Hibernian put Celtic’s title celebrations on hold with impressive victory https://t.co/OtKO3NFHDy,1
Sat Apr 21 13:44:05 +0000 2018,987688426093891584,"Stuck in Jamaica: 'My pension, my house and my kids are in the UK' https://t.co/Eu2mBRCY4E",1
Sat Apr 21 13:40:35 +0000 2018,987687543809499136,Salomón Rondón strikes late as West Brom stun Liverpool with fightback https://t.co/4dl8ShLaSM,1
Sat Apr 21 13:36:10 +0000 2018,987686434009243649,Macclesfield Town promoted back to the Football League https://t.co/oWT9hkSJU5,1
Sat Apr 21 13:31:15 +0000 2018,987685194747531264,"Dave Stewart: ‘I was an alienated, Harold and Maude kind of child’ https://t.co/KPLwc6oQ7t",1
Sat Apr 21 13:24:03 +0000 2018,987683384750235648,Arsène Wenger: Arsenal’s miracle worker who lost his touch but kept his values | Amy Lawrence https://t.co/rOuG31RJ8j,1
Sat Apr 21 13:22:01 +0000 2018,987682870901821441,Who will be next Arsenal manager? The contenders to replace Wenger https://t.co/M4XmaAebdi,1
Sat Apr 21 13:20:34 +0000 2018,987682506920091649,"Watford v Crystal Palace, Sunderland v Burton and more – live! https://t.co/w9ZPstk79i",1
Sat Apr 21 13:16:30 +0000 2018,987681484696965121,The week that took Windrush from low-profile investigation to national scandal https://t.co/KF5PLltkfA,1
Sat Apr 21 13:13:02 +0000 2018,987680609026953217,"DWP sent Windrush pensioner £33,000 bill for disability benefits https://t.co/tJbyKJ9qAt",1
Sat Apr 21 13:03:29 +0000 2018,987678207016136705,'It feels like having a limb cut off': the pain of friendship breakups https://t.co/uQ3bQEqlzT,1
Sat Apr 21 13:02:07 +0000 2018,987677864085606401,Cook smart: Yotam Ottolenghi’s recipe cheats https://t.co/xxv05EiaXV,1
Sat Apr 21 12:59:04 +0000 2018,987677096720945153,"If people don’t know about the Holocaust, it’s because they don’t really care https://t.co/NqhTi6MwKW",1
Sat Apr 21 12:56:09 +0000 2018,987676361841152000,The secret to… combining your finances as a couple https://t.co/BIZqX2q98d,1
Sat Apr 21 12:55:09 +0000 2018,987676111424442368,Experience: My hair nearly killed me https://t.co/jh2PgjYRIz,1
Sat Apr 21 12:52:08 +0000 2018,987675350971899905,Renting property: how does it compare around the world? https://t.co/8YX7ZAUF4h,1
Sat Apr 21 12:50:56 +0000 2018,987675048768147456,Renting property: how does it compare around the world? https://t.co/lyu90JL0cd,1
Sat Apr 21 12:48:52 +0000 2018,987674530566017025,Three-year-old boy drowns at David Lloyd gym in Leeds https://t.co/8cZMg27g9j,1
Sat Apr 21 12:48:52 +0000 2018,987674530528288768,India poised to introduce death penalty for child rapists https://t.co/fpSJsLX2kx,1
Sat Apr 21 12:46:05 +0000 2018,987673827424555008,"‘I’m 41, single, disabled, broody. And still considering my options’ https://t.co/BJ6hjMrgNr",1
Sat Apr 21 12:40:07 +0000 2018,987672327486889985,Who are the real losers in Netflix’s war with Cannes? https://t.co/ykhgrcVmu1,1
Sat Apr 21 12:38:14 +0000 2018,987671852268113920,Investigators 'turned blind eye' to role of Lawrence killer's father https://t.co/sPjncXcGzN,1
Sat Apr 21 12:33:36 +0000 2018,987670685869895680,"London Marathon: from Mo Farah to the Weirwolf, via epic women’s duel https://t.co/rC4d6ueGbu",1
Sat Apr 21 12:29:10 +0000 2018,987669571510460416,Pushkin descendant puts Russian poet’s turbulent life on stage for first time https://t.co/Bo9H6RqYYl,1
Sat Apr 21 12:23:22 +0000 2018,987668112635039744,"Arsène Wenger, Arsenal's departing general, deserves a fitting farewell | Barney Ronay https://t.co/RvioY9L8AS",1
Sat Apr 21 12:22:27 +0000 2018,987667879880527872,Arsène Wenger changed the face of English football. It was all him | Lee Dixon https://t.co/xeZ2Teon6J,1
Sat Apr 21 12:21:04 +0000 2018,987667532344647680,A letter to... my husband’s girlfriend https://t.co/XYTFZ06mHR,1
Sat Apr 21 12:17:20 +0000 2018,987666592052973568,Dementia patients ‘dehumanised’ by hospital restraint techniques – report https://t.co/iA89d3yZfT,1
Sat Apr 21 12:17:04 +0000 2018,987666525845970944,Dementia patients ‘dehumanised’ by hospital restraint techniques – report https://t.co/LKlEAC2Zs6,1
Sat Apr 21 12:13:34 +0000 2018,987665645394432003,"Data, memes and stadium dreams: how James Pallotta rebuilt Roma | Paolo Bandini https://t.co/Ze2YttFXg7",1
Sat Apr 21 12:12:45 +0000 2018,987665438191517697,Avicii: the EDM poster boy who struggled with the spotlight https://t.co/365T7HrDKw,1
Sat Apr 21 12:11:57 +0000 2018,987665239851388928,North Korea's nuclear pause: grist for both doves and hawks | Robert E Kelly https://t.co/8NSoaMqgQh,1
Sat Apr 21 12:06:26 +0000 2018,987663851410911233,Avicii: the EDM poster boy who struggled with the spotlight https://t.co/Q8QgVThtQS,1
Sat Apr 21 12:00:20 +0000 2018,987662315528089602,"Melania Trump, Obamas and Clintons to attend funeral of Barbara Bush https://t.co/D2DJrFh8lJ",1
Sat Apr 21 11:58:53 +0000 2018,987661950434856960,Actor Tracy-Ann Oberman: how I eat https://t.co/hTDfS8bAdQ,1
Sat Apr 21 11:55:50 +0000 2018,987661182734610432,"Melania Trump, Obamas and Clintons to attend funeral of Barbara Bush https://t.co/cXStoUgeR3",1
Sat Apr 21 11:43:35 +0000 2018,987658101024313344,Munster hope to make experience count in clash of styles with Racing | Paul Rees https://t.co/w5DMLB4I0X,1
Sat Apr 21 11:35:18 +0000 2018,987656013686956032,Comey's wish for a leaker's 'head on a pike'? Proof he's no better than Trump | Jill Abramson https://t.co/IAnO2bsi0q,1
Sat Apr 21 11:25:45 +0000 2018,987653611575500805,The 'Bobby phenomenon': Netflix doc looks at Robert Kennedy's stellar political rise https://t.co/Wl3XkjgxeR,1
Sat Apr 21 11:13:54 +0000 2018,987650628276154368,Fatberg Autopsy - getting to the bottom of London’s dirty secrets https://t.co/bYjK4HEOVT,1
Sat Apr 21 11:13:52 +0000 2018,987650621238120448,J Marion Sims: controversial statue taken down but debate still rages https://t.co/yyNCYf81Wd,1
Sat Apr 21 11:09:54 +0000 2018,987649622008107008,Wales: man arrested after car hits people at Cornelly United ground https://t.co/zntaOT9FHO,1
Sat Apr 21 11:01:45 +0000 2018,987647570334765056,Good Night Stories for Rebel ... Boys? Male versions of bestseller arrive on shelves https://t.co/T7emZtzMj0,1
Sat Apr 21 10:45:54 +0000 2018,987643585318346754,How to grow spring kale as soft as lettuce | Alys Fowler https://t.co/OQCTcRRspk,1
Sat Apr 21 10:43:54 +0000 2018,987643078361133058,An Officer and a Gentleman review – jukebox musical never takes off https://t.co/z8VpEbzH6k,1
Sat Apr 21 10:37:53 +0000 2018,987641566142648320,West Brom v Liverpool: Premier League – live! https://t.co/o2tL1fk300,1
Sat Apr 21 10:37:53 +0000 2018,987641566130069505,Britain hits the shops as barbecue-friendly weather arrives https://t.co/jOu38eypSn,1
Sat Apr 21 10:37:37 +0000 2018,987641497347555328,"Nothing Compares 2 U: the secrets of Prince's original recording, unheard until today | Music | The Guardian https://t.co/LWIfLxRvpP",1
Sat Apr 21 10:19:41 +0000 2018,987636987162116096,Renting property: how does it compare around the world? https://t.co/X47P4m0S1q,1
Sat Apr 21 10:17:37 +0000 2018,987636463843074048,'It's about expanding Earth': could we build cities in space? https://t.co/yidJhYszPQ,1
Sat Apr 21 10:13:04 +0000 2018,987635320312213504,Cook smart: Yotam Ottolenghi’s recipe cheats https://t.co/PjW8Xd2pzy,1
Sat Apr 21 09:57:30 +0000 2018,987631404837154816,Rosie by Rose Tremain review – a tale of two unloved daughters https://t.co/sw3dBtTkdi,1
Sat Apr 21 09:56:56 +0000 2018,987631259001245696,"Windrush generation to get compensation, says Theresa May – video https://t.co/4vDS4xHMeD",1
Sat Apr 21 09:51:24 +0000 2018,987629869470306304,No joke: have China's censors gone too far with ban on humour app? https://t.co/GwLGXPtRsJ,1
Sat Apr 21 09:48:43 +0000 2018,987629191880429568,Magdalena Eriksson and Pernille Harder set for personal Champions League battle https://t.co/AwBJHk4CVk,1
Sat Apr 21 09:45:42 +0000 2018,987628434800115712,End of the American dream? The dark history of 'America first' https://t.co/Lgl55Vul5j,1
Sat Apr 21 09:44:48 +0000 2018,987628205212360705,"Stuck in Jamaica: 'My pension, my house and my kids are in the UK' https://t.co/91sdaygkMG",1
Sat Apr 21 09:40:09 +0000 2018,987627038864494594,The secret to… combining your finances as a couple https://t.co/pplnlXKSGX,1
Sat Apr 21 09:37:30 +0000 2018,987626369805889536,Blind date: ‘Awkward moments? Maybe when I ate food off his plate’ https://t.co/fAPA6KlEBt,1
Sat Apr 21 09:32:03 +0000 2018,987624998490791936,"County cricket: Yorkshire v Notts, Somerset v Worcs and more – live! https://t.co/pl3F2Ifsur",1
Sat Apr 21 09:27:27 +0000 2018,987623840468684800,Arsène Wenger jumped because he feared push from Arsenal board https://t.co/7Og2CfSRuf,1
Sat Apr 21 09:27:11 +0000 2018,987623772000833536,Great lengths https://t.co/YMsfCzZe6k,1
Sat Apr 21 09:15:44 +0000 2018,987620891134701568,‘That show was as white as it gets!’ Sex and the City’s problematic legacy https://t.co/0TqfX4yJjg,1
Sat Apr 21 09:12:46 +0000 2018,987620145148366848,Memories still painful 25 years after Stephen Lawrence murder https://t.co/krnqefoenb,1
Sat Apr 21 09:10:27 +0000 2018,987619562295382016,Avicii: the poster boy for EDM who struggled with the spotlight https://t.co/Lbp3gZoMDU,1
Sat Apr 21 09:07:13 +0000 2018,987618748046675969,Smallville actor Allison Mack arrested in connection with sex cult https://t.co/J3Y8zURVB0,1
Sat Apr 21 08:57:17 +0000 2018,987616250082791424,Stephen Graham: ‘My worst job? I worked in TGI Fridays at 19. I got fired’ https://t.co/J3ijXF24BY,1
Sat Apr 21 08:50:05 +0000 2018,987614437531176960,"If we valued black art, Kendrick Lamar’s Pulitzer would have been for literature | Dotun Adebayo https://t.co/VIV3rbSnRB",1
Sat Apr 21 08:50:05 +0000 2018,987614437422129152,"If people don’t know about the Holocaust, it’s because they don’t really care https://t.co/Nzp8UGS0ex",1
Sat Apr 21 08:42:13 +0000 2018,987612458490716160,Manchester City v Swansea: match preview https://t.co/iNxAmOvl3T,1
Sat Apr 21 08:31:50 +0000 2018,987609846529880064,The Button review – the latest thing in home entertainment https://t.co/GFuiAFXuML,1
Sat Apr 21 08:27:52 +0000 2018,987608844779098113,Sarah Sellers: the nurse who stunned the world at the Boston Marathon https://t.co/tSXEprm1iM,1
Sat Apr 21 08:20:05 +0000 2018,987606889621016576,Running the London marathon? Neither am I | Alice O’Keeffe https://t.co/ByvV0OO6q2,1
Sat Apr 21 08:12:13 +0000 2018,987604908483497984,Aviation agencies order engine checks after Southwest blast https://t.co/RQdC8lDsrl,1
Sat Apr 21 08:12:12 +0000 2018,987604902582079488,Stoke City v Burnley: match preview https://t.co/RDnOeT7zJp,1
Sat Apr 21 08:01:49 +0000 2018,987602291925635073,"Circe by Madeline Miller review – myth, magic and single motherhood https://t.co/BXVThsXPHd",1
Sat Apr 21 08:00:44 +0000 2018,987602018285113344,Country diary: a dead newt marks the end of the line https://t.co/FwFHzuuLoq,1
Sat Apr 21 07:55:28 +0000 2018,987600692222332931,Europa League trophy is reportedly recovered after going missing in Mexico https://t.co/8x9NNqPnqP,1
Sat Apr 21 07:52:00 +0000 2018,987599819937079296,Arsène Wenger changed the face of English football. It was all him | Lee Dixon https://t.co/NNcsq0slOW,1
Sat Apr 21 07:44:54 +0000 2018,987598033742331905,I used to be a Tory. The Windrush scandal makes me glad I left | Derek Laud https://t.co/w90pNdZYgF,1
Sat Apr 21 07:44:38 +0000 2018,987597965253644288,The best powders for a natural glow | Sali Hughes https://t.co/nqUqUKHjvo,1
Sat Apr 21 07:35:23 +0000 2018,987595637108760577,The end of the Castro era? Raúl's exit likely to change little in Cuba https://t.co/WWdMqwLVtW,1
Sat Apr 21 07:34:51 +0000 2018,987595503192956928,"Weekend reading: Instascams, Kendrick’s Pulitzer and Ariana’s grand return https://t.co/AY8Ck74Pp3",1
Sat Apr 21 07:21:59 +0000 2018,987592265123147776,Who will be next Arsenal manager? The contenders to replace Wenger https://t.co/QvliDFUmh9,1
Sat Apr 21 07:18:36 +0000 2018,987591416128987136,Swaziland king renames country Kingdom of eSwatini | World news | The Guardian https://t.co/eZ2OEtoUP4,1
Sat Apr 21 07:01:32 +0000 2018,987587121899819008,May's immigration policy seen as 'almost reminiscent of Nazi Germany' | UK news | The Guardian https://t.co/NFL5UmeUZn,1
Sat Apr 21 06:24:28 +0000 2018,987577792069013505,Why is modern TV so confusing? https://t.co/4frmxmTm65,1
Sat Apr 21 06:21:39 +0000 2018,987577082589990912,Elena Ferrante: ‘God didn’t make a good impression on my teenage self’ https://t.co/UJ7LvkrPxx,1
Sat Apr 21 06:21:39 +0000 2018,987577082350899200,"‘Amazon, why am I deluged by unwanted parcels?’ https://t.co/AfiZaIsEk9",1
Sat Apr 21 06:12:34 +0000 2018,987574796962750464,How firms you have never interacted with can target your Facebook https://t.co/2OrLnEvpIh,1
Sat Apr 21 06:12:28 +0000 2018,987574771180294144,What happened to winter? Vanishing ice convulses Alaskans' way of life https://t.co/NqYcD4Nem6,1
Sat Apr 21 06:08:16 +0000 2018,987573713024503808,"For father of Rolan Adams, murdered in 1991, anger and pain are undimmed https://t.co/sUsRIVgK1I",1
Sat Apr 21 06:04:56 +0000 2018,987572876575412224,"‘I’m 23 and want to save for a house, but I won’t be able to afford one in London’ https://t.co/7ppEXhFgTf",1
Sat Apr 21 05:56:28 +0000 2018,987570743927099392,South Africa riots force president to leave Commonwealth summit https://t.co/3H7TyIQxpm,1
Sat Apr 21 05:55:22 +0000 2018,987570468117991424,A letter to... my husband’s girlfriend https://t.co/X63Xl3gr4F,1
Sat Apr 21 05:47:41 +0000 2018,987568533801455621,Any idiot can learn to braid hair – cutting it is a skill | Bim Adewunmi https://t.co/uU4SZJGkVG,1
Sat Apr 21 05:39:32 +0000 2018,987566483071995904,London Marathon could be biggest ever despite heat worries https://t.co/mDco1FRtgR,1
Sat Apr 21 05:38:12 +0000 2018,987566148446236672,Blind date: ‘Awkward moments? Maybe when I ate food off his plate’ https://t.co/8CuS5WX1ex,1
Sat Apr 21 05:32:37 +0000 2018,987564743140495361,Tim Dowling: the accordion player has binned my banjo https://t.co/ZHi5HsA0yY,1
Sat Apr 21 05:16:35 +0000 2018,987560706991181824,Manus Island: lives on hold – photo essay https://t.co/7VMLTVBcRc,1
Sat Apr 21 05:16:27 +0000 2018,987560672899813376,George Weah: ‘Arsène Wenger showed me love when racism was at its peak’ https://t.co/64d6XAXu7A,1
Sat Apr 21 05:01:05 +0000 2018,987556805634031616,"For academics on insecure contracts, it's hard to not feel undervalued https://t.co/0EZPyG1Lbg",1
Sat Apr 21 04:45:21 +0000 2018,987552849092628480,"Stuck in Jamaica: 'My pension, my house and my kids are in the UK' https://t.co/Bbxut2aKQ5",1
Sat Apr 21 04:44:16 +0000 2018,987552574936174592,Why road to Syria peace could begin in a sleepy Swedish farmhouse https://t.co/etoabyWj1e,1
Sat Apr 21 04:34:26 +0000 2018,987550100124729344,"For academics on insecure contracts, it's hard to not feel undervalued | Anonymous academic https://t.co/Rtg09acoeY",1
Sat Apr 21 04:17:46 +0000 2018,987545905766322176,China accidentally reports two major quakes that never happened | World news | The Guardian https://t.co/GRvOLFBZUd,1
Sat Apr 21 04:02:17 +0000 2018,987542009899638784,"Dear Prince Charles, do you think my brown skin makes me unBritish? https://t.co/EiVF9UXziO",1
Sat Apr 21 03:08:53 +0000 2018,987528570636521473,Five people die as anti-government protests spread across Nicaragua https://t.co/tQ1k03uKRk,1
Sat Apr 21 03:05:49 +0000 2018,987527799333359622,Duck Butter review – intense lesbian romance churns up disappointment https://t.co/Bx60gvTpoS,1
Sat Apr 21 02:20:10 +0000 2018,987516311021457408,No joke: have China's censors gone too far with ban on humour app? https://t.co/1sDbEp0aC0,1
Fri Apr 20 23:15:01 +0000 2018,987469716208963585,Talking Horses: Elliott can complete National treble with Fagan at Ayr https://t.co/O8n212tWih,1
Fri Apr 20 23:02:48 +0000 2018,987466642279030784,People using fly-tipping firms face crackdown https://t.co/MU91UVA7yN,1
Fri Apr 20 22:55:55 +0000 2018,987464908693483520,Theresa May says Windrush victims will be paid compensation https://t.co/iEvlnkBOOm,1
Fri Apr 20 22:45:57 +0000 2018,987462401456005121,"'It's inhumane': the Windrush victims who have lost jobs, homes and loved ones https://t.co/qSkdJkTRhz",1
Fri Apr 20 22:38:13 +0000 2018,987460456909557760,North Korea says it has suspended nuclear and long-range missile tests https://t.co/BRbwxYbZr2,1
Fri Apr 20 22:23:41 +0000 2018,987456799325507584,Avicii: the poster boy for EDM who struggled with the spotlight https://t.co/KVFYMp2nTJ,1
Fri Apr 20 22:17:46 +0000 2018,987455308946726912,Nemanja Matic: ‘I have to have serious hair like Gary Neville’ | Jamie Jackson https://t.co/RVoBRJ7q0E,1
Fri Apr 20 22:17:44 +0000 2018,987455301501800453,Mo Farah faces new challenge on his return to the London Marathon https://t.co/enj0RLdwOt,1
Fri Apr 20 22:17:44 +0000 2018,987455301388554240,Leinster’s James Ryan spearheads twin Irish assault on Champions Cup https://t.co/bGB6R0ZwCn,1
Fri Apr 20 22:17:44 +0000 2018,987455301376004096,Paula Radcliffe predicts marathon classic and sees threat to her record https://t.co/Zxx3mnjjKz,1
Fri Apr 20 22:15:00 +0000 2018,987454612947992581,Gloucester power past Newcastle to make European Challenge Cup final https://t.co/yoKzdnkYOq,1
Fri Apr 20 22:05:26 +0000 2018,987452205312724992,Maltese politicians face calls for alleged money laundering inquiry https://t.co/kdfDE72rE8,1
